30064771147,30064771148,REACHING_DEF,os.getcwd()
30064771147,128849018880,REACHING_DEF,os.getcwd()
30064771148,128849018880,REACHING_DEF,cwd = os.getcwd()
30064771149,68719476825,REACHING_DEF,cwd + '\\university_data.csv'
30064771149,30064771151,REACHING_DEF,cwd + '\\university_data.csv'
30064771149,128849018880,REACHING_DEF,cwd + '\\university_data.csv'
30064771151,68719476826,REACHING_DEF,pd.read_csv(cwd + '\\university_data.csv')
30064771151,30064771152,REACHING_DEF,pd.read_csv(cwd + '\\university_data.csv')
30064771151,128849018880,REACHING_DEF,pd.read_csv(cwd + '\\university_data.csv')
30064771152,128849018880,REACHING_DEF,uni = pd.read_csv(cwd + '\\university_data.csv')
30064771153,68719476828,REACHING_DEF,"['primaryPhoto', 'primaryPhotoThumb', 'sortName', 'urlName', 'aliasNames', 'nonResponderText', 'nonResponder', 'rankingSortRank', 'overallRank', 'rankingRankStatus', 'xwalkId', 'primaryKey', 'rankingNoteText', 'rankingNoteCharacter', 'rankingMaxPossibleScore', 'rankingIsTied', 'ranking', 'schoolType', 'rankingType', 'rankingDisplayName', 'region', 'isPublic']"
30064771153,30064771155,REACHING_DEF,"['primaryPhoto', 'primaryPhotoThumb', 'sortName', 'urlName', 'aliasNames', 'nonResponderText', 'nonResponder', 'rankingSortRank', 'overallRank', 'rankingRankStatus', 'xwalkId', 'primaryKey', 'rankingNoteText', 'rankingNoteCharacter', 'rankingMaxPossibleScore', 'rankingIsTied', 'ranking', 'schoolType', 'rankingType', 'rankingDisplayName', 'region', 'isPublic']"
30064771153,128849018880,REACHING_DEF,"['primaryPhoto', 'primaryPhotoThumb', 'sortName', 'urlName', 'aliasNames', 'nonResponderText', 'nonResponder', 'rankingSortRank', 'overallRank', 'rankingRankStatus', 'xwalkId', 'primaryKey', 'rankingNoteText', 'rankingNoteCharacter', 'rankingMaxPossibleScore', 'rankingIsTied', 'ranking', 'schoolType', 'rankingType', 'rankingDisplayName', 'region', 'isPublic']"
30064771155,128849018880,REACHING_DEF,"uni.drop(['primaryPhoto', 'primaryPhotoThumb', 'sortName', 'urlName', 'aliasNames', 'nonResponderText', 'nonResponder', 'rankingSortRank', 'overallRank', 'rankingRankStatus', 'xwalkId', 'primaryKey', 'rankingNoteText', 'rankingNoteCharacter', 'rankingMaxPossibleScore', 'rankingIsTied', 'ranking', 'schoolType', 'rankingType', 'rankingDisplayName', 'region', 'isPublic'], axis = 1, inplace = True)"
30064771156,68719476829,REACHING_DEF,"['act-avg', 'sat-avg', 'acceptance-rate', 'hs-gpa-avg', 'businessRepScore', 'engineeringRepScore', 'enrollment', 'rankingDisplayScore']"
30064771156,30064771157,REACHING_DEF,"['act-avg', 'sat-avg', 'acceptance-rate', 'hs-gpa-avg', 'businessRepScore', 'engineeringRepScore', 'enrollment', 'rankingDisplayScore']"
30064771156,128849018880,REACHING_DEF,"['act-avg', 'sat-avg', 'acceptance-rate', 'hs-gpa-avg', 'businessRepScore', 'engineeringRepScore', 'enrollment', 'rankingDisplayScore']"
30064771157,128849018880,REACHING_DEF,"columns_to_fill = ['act-avg', 'sat-avg', 'acceptance-rate', 'hs-gpa-avg', 'businessRepScore', 'engineeringRepScore', 'enrollment', 'rankingDisplayScore']"
30064771158,68719476837,REACHING_DEF,uni[column]
30064771158,30064771163,REACHING_DEF,uni[column]
30064771158,68719476832,REACHING_DEF,uni[column]
30064771158,30064771159,REACHING_DEF,uni[column]
30064771159,128849018880,REACHING_DEF,tmp3 = uni[column]
30064771161,25769803794,REACHING_DEF,tmp3.mean()
30064771161,128849018880,REACHING_DEF,tmp3.mean()
30064771162,128849018880,REACHING_DEF,"mean_value = tmp3 = uni[column]
tmp3.mean()"
30064771163,68719476830,REACHING_DEF,uni[column]
30064771163,68719476848,REACHING_DEF,uni[column]
30064771163,68719476839,REACHING_DEF,uni[column]
30064771163,30064771164,REACHING_DEF,uni[column]
30064771163,30064771158,REACHING_DEF,uni[column]
30064771163,68719476856,REACHING_DEF,uni[column]
30064771163,68719476852,REACHING_DEF,uni[column]
30064771163,128849018880,REACHING_DEF,uni[column]
30064771164,128849018880,REACHING_DEF,tmp4 = uni[column]
30064771166,128849018880,REACHING_DEF,"tmp4.fillna(mean_value, inplace = True)"
30064771168,68719476844,REACHING_DEF,columns_to_fill.__iter__()
30064771168,30064771169,REACHING_DEF,columns_to_fill.__iter__()
30064771168,128849018880,REACHING_DEF,columns_to_fill.__iter__()
30064771169,128849018880,REACHING_DEF,tmp5 = columns_to_fill.__iter__()
30064771171,68719476847,REACHING_DEF,tmp5.__next__()
30064771171,30064771172,REACHING_DEF,tmp5.__next__()
30064771171,128849018880,REACHING_DEF,tmp5.__next__()
30064771172,128849018880,REACHING_DEF,column = tmp5.__next__()
